review_id,product_name,review_text,rating,sentiment
REV11518,Wireless Earbuds,Very reliable. The delivery is great.,4,positive
REV11098,Blender Pro,Fast and smooth. The delivery is great.,4,positive
REV11289,Laptop X1,Great. The packaging is great.,4,positive
REV10878,Phone Case,Neither good nor bad. The material is fine.,3,neutral
REV12179,Desk Lamp,The price is bad. Very disappointed.,2,negative
REV12357,Phone Case,Neither good nor bad. The build quality is fine.,3,neutral
REV10575,Office Chair,Terrible. The build quality is bad.,2,negative
REV10011,Coffee Maker,Not worth it. Regret buying. The price is bad.,2,negative
REV12511,Office Chair,Arrived damaged. Not worth it. The material is bad.,2,negative
REV11379,Desk Lamp,Super happy but would not recommend. Okay.,3,neutral
REV12573,Blender Pro,The size is great. Fantastic.,5,negative
REV11693,Laptop X1,The price is great. Worth every penny.,5,positive
REV11492,Coffee Maker,Customer service is great. Not disappointed at all. Very reliable.,5,positive
REV11909,Backpack,The design is bad. Arrived damaged.,2,negative
REV11448,Wireless Earbuds,Fine i guess. Very reliable but broke after a week.,3,neutral
REV11048,Wireless Earbuds,The design is bad. Terrible.,1,negative
REV12070,Phone Case,The price is great. Highly recommend.,5,positive
REV10330,Blender Pro,Not disappointed at all. The price is great. Worth every penny.,4,positive
REV12367,Phone Case,Exactly as described. The delivery is great.,4,positive
REV10914,Backpack,The material is fine. Mediocre.,3,neutral
REV10703,Blender Pro,Fantastic. The material is great.,4,positive
REV10305,Blender Pro,Very disappointed. The price is bad.,1,negative
REV12275,Backpack,Love it. The material is great.,5,positive
REV10045,Desk Lamp,The price is bad. Cheaply made.,2,negative
REV11664,Wireless Earbuds,Fine i guess. The delivery is fine.,3,neutral
REV11464,Phone Case,The size is great. Exceeded expectations.,5,positive
REV10504,Backpack,Neither good nor bad. The size is fine.,3,neutral
REV10380,Backpack,As expected. The price is fine.,3,neutral
REV11192,Backpack,Not disappointed at all. Customer service is great. Excellent.,5,positive
REV12447,Blender Pro,Arrived damaged. The delivery is bad. Not worth it.,2,negative
REV11918,Coffee Maker,Not disappointed at all. Fast and smooth. The battery life is great.,5,positive
REV12549,Running Shoes,Exceeded expectations. The design is great.,5,positive
REV10638,Backpack,Terrible. The build quality is bad.,2,negative
REV12353,Office Chair,Very reliable. Not disappointed at all. The delivery is great.,4,positive
REV10809,Laptop X1,The size is bad. Stopped working.,1,negative
REV10653,Blender Pro,Nothing special. Very reliable but broke after a week.,3,neutral
REV12060,Blender Pro,The size is great. Worth every penny.,4,positive
REV11038,Coffee Maker,The packaging is great. Amazing quality.,5,positive
REV11443,Laptop X1,Worst purchase. The size is bad. Not worth it.,2,negative
REV11212,Desk Lamp,The build quality is great. Fantastic.,4,positive
REV10652,Laptop X1,Broke after a week. The material is bad.,2,negative
REV11703,Desk Lamp,Stopped working. Not worth it. The delivery is bad.,2,negative
REV10436,Running Shoes,The size is great. Great.,4,positive
REV12412,Phone Case,Okay. The material is fine.,3,neutral
REV12255,Wireless Earbuds,Excellent but far too slow. As expected.,3,neutral
REV11910,Smart Watch,Waste of money. The delivery is bad.,2,negative
REV10884,Running Shoes,Worth every penny. The price is great.,4,positive
REV10846,Office Chair,The price is bad. Waste of money.,1,negative
REV11590,Coffee Maker,Love it. Not disappointed at all. The packaging is great.,4,positive
REV10416,Phone Case,Would not recommend. The price is bad.,2,negative
REV12210,Running Shoes,The packaging is fine. Neither good nor bad.,3,neutral
REV10961,Backpack,The delivery is bad. Stopped working.,2,negative
REV11032,Blender Pro,Works perfectly. The delivery is great.,5,positive
REV10778,Wireless Earbuds,Customer service is great. Great.,5,positive
REV12138,Desk Lamp,The design is bad. Broke after a week.,1,negative
REV11999,Office Chair,Not disappointed at all. The delivery is great. Very reliable.,4,positive
REV10407,Desk Lamp,Nothing special. Fast and smooth but poor quality.,3,neutral
REV10587,Running Shoes,Average. Fast and smooth but cheaply made.,3,negative
REV11420,Desk Lamp,The design is great. Super happy.,5,positive
REV11388,Phone Case,Exactly as described but stopped working. Neither good nor bad.,3,neutral
REV11390,Phone Case,Love it. The packaging is great.,5,positive
REV12240,Smart Watch,As expected. The price is fine.,3,neutral
REV12319,Running Shoes,Mediocre. Excellent but very disappointed.,3,neutral
REV11868,Desk Lamp,Very reliable. The price is great.,5,positive
REV11216,Blender Pro,The build quality is bad. Stopped working.,1,negative
REV12074,Running Shoes,Far too slow. The design is bad.,1,negative
REV10299,Blender Pro,Works perfectly. The size is great.,5,positive
REV12090,Wireless Earbuds,Very disappointed. Customer service is bad.,2,negative
REV10887,Coffee Maker,Decent for the price. The price is fine.,3,neutral
REV12387,Phone Case,Decent for the price. Highly recommend but broke after a week.,3,neutral
REV12327,Smart Watch,The build quality is great. Amazing quality.,4,positive
REV12120,Backpack,Very reliable but stopped working. Decent for the price.,3,neutral
REV11189,Wireless Earbuds,Neither good nor bad. Very reliable but arrived damaged.,3,neutral
REV11054,Phone Case,As expected. Amazing quality but would not recommend.,3,neutral
REV12340,Office Chair,Nothing special. Fantastic but worst purchase.,3,neutral
REV10381,Phone Case,The delivery is great. Amazing quality.,4,negative
REV10205,Office Chair,Decent for the price. The build quality is fine.,3,neutral
REV12535,Wireless Earbuds,The packaging is bad. Very disappointed.,2,negative
REV11832,Desk Lamp,Decent for the price. The delivery is fine.,3,neutral
REV11908,Backpack,Worth every penny. The packaging is great.,5,positive
REV10510,Desk Lamp,As expected. The build quality is fine.,3,neutral
REV12054,Blender Pro,Fantastic. The design is great.,4,positive
REV11121,Wireless Earbuds,Exceeded expectations but very disappointed. Neither good nor bad.,3,neutral
REV11588,Running Shoes,Okay. Super happy but waste of money.,3,neutral
REV10032,Coffee Maker,Customer service is great. Fantastic.,5,positive
REV12497,Backpack,Exceeded expectations but very disappointed. Fine i guess.,3,positive
REV12006,Office Chair,Love it. Not disappointed at all. The delivery is great.,4,positive
REV11358,Phone Case,The price is great. Great.,4,positive
REV11598,Coffee Maker,The price is bad. Poor quality. Not worth it.,1,negative
REV11004,Backpack,Not worth it. Cheaply made. The design is bad.,2,negative
REV11282,Laptop X1,The size is bad. Poor quality.,1,negative
REV12426,Blender Pro,The design is great. Love it.,5,positive
REV12590,Laptop X1,The build quality is great. Exactly as described.,4,positive
REV11047,Office Chair,The size is great. Works perfectly.,5,positive
REV12280,Backpack,Would not recommend. The battery life is bad.,2,negative
REV10994,Laptop X1,Exceeded expectations. Not disappointed at all. The price is great.,4,positive
REV10350,Running Shoes,Exactly as described. The build quality is great.,5,positive
REV10406,Coffee Maker,The build quality is bad. Cheaply made.,2,negative
REV10939,Phone Case,Super happy but would not recommend. Nothing special.,3,neutral
REV10545,Wireless Earbuds,The material is great. Exceeded expectations. Not disappointed at all.,5,positive
REV12458,Coffee Maker,Not disappointed at all. The build quality is great. Exceeded expectations.,5,positive
REV12303,Blender Pro,Regret buying. Customer service is bad.,1,negative
REV12406,Phone Case,Love it but waste of money. Mediocre.,3,neutral
REV10681,Running Shoes,Not worth it. The build quality is bad. Worst purchase.,1,negative
REV10895,Office Chair,Fast and smooth. Customer service is great.,4,positive
REV11917,Blender Pro,Excellent. The price is great.,4,positive
REV10153,Blender Pro,Love it. The build quality is great.,5,positive
REV10122,Desk Lamp,Broke after a week. The build quality is bad.,1,negative
REV12506,Laptop X1,The material is great. Love it.,5,positive
REV12337,Phone Case,The size is great. Love it.,4,positive
REV11606,Backpack,Fantastic. The material is great.,4,positive
REV12309,Laptop X1,Works perfectly. The material is great.,5,positive
REV12140,Running Shoes,Waste of money. The delivery is bad.,1,negative
REV11841,Desk Lamp,Super happy but waste of money. As expected.,3,neutral
REV11166,Desk Lamp,Decent for the price. Works perfectly but very disappointed.,3,negative
REV11543,Backpack,Not worth it. Worst purchase. The build quality is bad.,1,negative
REV11258,Backpack,Exactly as described. The size is great. Not disappointed at all.,4,positive
REV10586,Wireless Earbuds,Works perfectly. The build quality is great.,4,positive
REV11904,Wireless Earbuds,The size is great. Great.,4,neutral
REV11273,Running Shoes,Amazing quality but terrible. Mediocre.,3,neutral
REV11769,Wireless Earbuds,Fantastic. The price is great.,5,positive
REV10946,Office Chair,The packaging is great. Highly recommend.,4,positive
REV12304,Office Chair,Worst purchase. The packaging is bad.,2,negative
REV12411,Smart Watch,The size is bad. Very disappointed.,2,neutral
REV12538,Backpack,Very reliable. The design is great.,4,positive
REV10197,Running Shoes,Fine i guess. Great but poor quality.,3,neutral
REV10150,Coffee Maker,The size is great. Amazing quality.,5,positive
REV10180,Laptop X1,The battery life is great. Great.,5,positive
REV11804,Smart Watch,Poor quality. The size is bad.,2,negative
REV10992,Smart Watch,The price is bad. Waste of money. Not worth it.,1,negative
REV12223,Office Chair,The size is bad. Terrible.,2,negative
REV11565,Phone Case,Excellent. The price is great.,4,positive
REV10257,Office Chair,Not worth it. The battery life is bad. Would not recommend.,2,negative
REV10392,Laptop X1,Not worth it. Customer service is bad. Would not recommend.,1,negative
REV11441,Laptop X1,The material is bad. Worst purchase.,2,negative
REV11272,Wireless Earbuds,The delivery is great. Works perfectly.,4,positive
REV12441,Smart Watch,The delivery is great. Exceeded expectations.,5,positive
REV11505,Backpack,Very reliable but stopped working. Average.,3,neutral
REV10474,Coffee Maker,The design is bad. Regret buying.,1,negative
REV10118,Blender Pro,Broke after a week. Not worth it. The battery life is bad.,2,negative
REV10178,Office Chair,Customer service is great. Love it.,4,positive
REV10686,Wireless Earbuds,The design is great. Great.,4,positive
REV11633,Coffee Maker,Worth every penny. The build quality is great.,5,positive
REV11789,Laptop X1,Does the job. The packaging is fine.,3,neutral
REV11698,Wireless Earbuds,The battery life is great. Works perfectly.,4,positive
REV10761,Laptop X1,Not disappointed at all. Amazing quality. The packaging is great.,5,positive
REV11966,Wireless Earbuds,The delivery is great. Not disappointed at all. Fast and smooth.,5,positive
REV11437,Phone Case,The design is great. Love it.,4,positive
REV11663,Desk Lamp,The battery life is bad. Far too slow.,2,negative
REV12496,Office Chair,Exceeded expectations. The packaging is great.,5,positive
REV10935,Blender Pro,Stopped working. Not worth it. The design is bad.,1,negative
REV10649,Blender Pro,The design is great. Love it.,4,positive
REV12185,Smart Watch,As expected. The battery life is fine.,3,neutral
REV12445,Coffee Maker,The design is great. Great.,4,positive
REV11384,Desk Lamp,Worst purchase. The size is bad.,2,negative
REV11242,Coffee Maker,The price is great. Amazing quality.,5,positive
REV11034,Wireless Earbuds,The build quality is great. Fast and smooth.,4,positive
REV10732,Wireless Earbuds,The size is great. Worth every penny.,4,positive
REV10684,Smart Watch,Okay. Worth every penny but very disappointed.,3,neutral
REV10139,Laptop X1,The size is bad. Stopped working.,2,negative
REV10223,Desk Lamp,The material is great. Super happy.,5,positive
REV12123,Smart Watch,The size is great. Worth every penny.,5,positive
REV11881,Running Shoes,Arrived damaged. The build quality is bad.,2,negative
REV11484,Blender Pro,Love it. Customer service is great.,4,positive
REV11824,Wireless Earbuds,Works perfectly. The material is great.,5,positive
REV10068,Backpack,Decent for the price. The design is fine.,3,neutral
REV12217,Office Chair,The delivery is bad. Worst purchase.,2,negative
REV10643,Blender Pro,The size is great. Highly recommend.,5,positive
REV10588,Coffee Maker,Great. The material is great. Not disappointed at all.,4,positive
REV11550,Smart Watch,Amazing quality. Not disappointed at all. The packaging is great.,4,positive
REV11855,Laptop X1,Very disappointed. The packaging is bad.,2,negative
REV11597,Blender Pro,Neither good nor bad. The price is fine.,3,neutral
REV12562,Coffee Maker,The build quality is bad. Poor quality.,2,negative
REV12278,Phone Case,Very reliable but would not recommend. Mediocre.,3,neutral
REV10839,Phone Case,Not worth it. The battery life is bad. Worst purchase.,1,positive
REV11613,Laptop X1,Broke after a week. The price is bad.,2,positive
REV11208,Laptop X1,Would not recommend. The delivery is bad.,1,negative
REV12435,Blender Pro,Love it. The material is great.,4,positive
REV11314,Office Chair,The price is fine. Decent for the price.,3,neutral
REV10010,Desk Lamp,Customer service is great. Works perfectly.,4,positive
REV10165,Coffee Maker,Regret buying. Not worth it. The battery life is bad.,1,negative
REV11972,Office Chair,Broke after a week. The material is bad.,2,negative
REV10555,Coffee Maker,Excellent but cheaply made. As expected.,3,neutral
REV12519,Blender Pro,Does the job. Fantastic but waste of money.,3,neutral
REV10115,Running Shoes,Works perfectly. Customer service is great.,5,positive
REV10682,Laptop X1,The design is bad. Arrived damaged.,1,positive
REV10310,Phone Case,Not disappointed at all. Customer service is great. Amazing quality.,5,positive
REV10475,Smart Watch,Works perfectly but arrived damaged. As expected.,3,neutral
REV11222,Running Shoes,Not worth it. Poor quality. The build quality is bad.,1,negative
REV10879,Wireless Earbuds,The price is great. Fast and smooth.,5,positive
REV10218,Smart Watch,Neither good nor bad. Very reliable but would not recommend.,3,neutral
REV10211,Coffee Maker,The battery life is great. Excellent.,5,positive
REV11666,Blender Pro,Fine i guess. Super happy but very disappointed.,3,neutral
REV12102,Wireless Earbuds,Poor quality. The price is bad.,1,positive
REV11555,Laptop X1,The packaging is great. Excellent.,5,positive
REV12283,Desk Lamp,Love it. The size is great. Not disappointed at all.,5,positive
REV10648,Backpack,Very disappointed. The build quality is bad.,1,negative
REV12019,Desk Lamp,The design is great. Worth every penny.,5,positive
REV11594,Phone Case,Not disappointed at all. The design is great. Love it.,5,positive
REV11012,Laptop X1,Customer service is fine. Decent for the price.,3,neutral
REV11353,Office Chair,As expected. The design is fine.,3,neutral
REV11915,Blender Pro,The battery life is great. Super happy.,5,positive
REV11516,Phone Case,Worth every penny. Customer service is great.,5,positive
REV11933,Backpack,Excellent. The battery life is great.,4,positive
REV11889,Desk Lamp,Broke after a week. The design is bad.,2,negative
REV12154,Running Shoes,The design is great. Great.,5,positive
REV10565,Coffee Maker,Okay. Super happy but broke after a week.,3,neutral
REV12501,Blender Pro,Customer service is fine. Average.,3,neutral
REV12566,Smart Watch,Not worth it. The size is bad. Poor quality.,2,negative
REV10230,Desk Lamp,The battery life is bad. Very disappointed.,2,negative
REV12194,Laptop X1,Terrible. The delivery is bad.,2,negative
REV10048,Laptop X1,Exactly as described. The material is great. Not disappointed at all.,4,neutral
REV11019,Running Shoes,The build quality is bad. Terrible.,1,negative
REV12455,Running Shoes,Excellent but worst purchase. Fine i guess.,3,neutral
REV10956,Office Chair,Does the job. Customer service is fine.,3,neutral
REV10052,Desk Lamp,The size is great. Exceeded expectations.,5,positive
REV10598,Laptop X1,The price is great. Very reliable.,4,positive
REV11755,Desk Lamp,Exactly as described but terrible. Okay.,3,neutral
REV10808,Laptop X1,The battery life is great. Not disappointed at all. Highly recommend.,4,positive
REV12095,Running Shoes,Not disappointed at all. Exceeded expectations. Customer service is great.,4,positive
REV10399,Office Chair,The build quality is bad. Stopped working.,2,negative
REV10651,Coffee Maker,Not disappointed at all. The battery life is great. Worth every penny.,4,positive
REV10468,Backpack,Not disappointed at all. The battery life is great. Very reliable.,4,positive
REV11730,Wireless Earbuds,The delivery is fine. Decent for the price.,3,neutral
REV11013,Office Chair,Customer service is great. Highly recommend.,4,positive
REV12432,Blender Pro,The size is great. Not disappointed at all. Fantastic.,5,positive
REV10347,Laptop X1,The build quality is great. Very reliable. Not disappointed at all.,4,positive
REV11595,Phone Case,The design is fine. Decent for the price.,3,neutral
REV10990,Phone Case,Poor quality. The size is bad. Not worth it.,1,negative
REV12335,Phone Case,Okay. Amazing quality but would not recommend.,3,neutral
REV11483,Laptop X1,Super happy. The packaging is great.,4,positive
REV10715,Phone Case,Very reliable. The price is great.,5,positive
REV10009,Wireless Earbuds,Very disappointed. The battery life is bad.,1,negative
REV11668,Blender Pro,Very disappointed. Not worth it. The delivery is bad.,1,negative
REV11798,Wireless Earbuds,The design is great. Highly recommend.,5,positive
REV12530,Coffee Maker,Fine i guess. Great but broke after a week.,3,neutral
REV10285,Wireless Earbuds,Regret buying. The material is bad.,2,negative
REV11652,Desk Lamp,Highly recommend but far too slow. Fine i guess.,3,neutral
REV10444,Running Shoes,Nothing special. Love it but would not recommend.,3,negative
REV11875,Laptop X1,Neither good nor bad. Customer service is fine.,3,neutral
REV10830,Smart Watch,The price is great. Amazing quality.,4,positive
REV12151,Phone Case,The material is great. Not disappointed at all. Fast and smooth.,5,positive
REV10099,Wireless Earbuds,Very disappointed. The packaging is bad. Not worth it.,1,negative
REV10781,Running Shoes,The battery life is bad. Far too slow.,1,negative
REV10803,Smart Watch,Customer service is bad. Terrible.,2,negative
REV10495,Blender Pro,Neither good nor bad. Worth every penny but regret buying.,3,neutral
REV12190,Office Chair,The packaging is bad. Far too slow.,1,neutral
REV10827,Laptop X1,Highly recommend but waste of money. As expected.,3,neutral
REV12214,Phone Case,The price is great. Excellent.,4,positive
REV12209,Running Shoes,The design is great. Exactly as described.,4,positive
REV12587,Laptop X1,The material is great. Fast and smooth. Not disappointed at all.,5,positive
REV11952,Office Chair,The material is great. Super happy.,4,positive
REV11137,Running Shoes,The size is great. Great. Not disappointed at all.,4,positive
REV10007,Phone Case,Works perfectly. Customer service is great.,4,positive
REV11219,Desk Lamp,Worth every penny. Not disappointed at all. The size is great.,4,positive
REV12221,Desk Lamp,The packaging is great. Great.,4,positive
REV12505,Smart Watch,Exceeded expectations. The battery life is great. Not disappointed at all.,4,positive
REV12446,Wireless Earbuds,Excellent. Not disappointed at all. The size is great.,4,positive
REV10868,Wireless Earbuds,The battery life is bad. Would not recommend.,1,neutral
REV10902,Office Chair,The material is bad. Stopped working.,1,negative
REV10580,Running Shoes,The battery life is bad. Stopped working.,1,negative
REV12570,Coffee Maker,Highly recommend. The material is great.,4,positive
REV10485,Backpack,The delivery is great. Works perfectly. Not disappointed at all.,5,positive
REV10644,Phone Case,Exactly as described. The delivery is great.,5,positive
REV12533,Office Chair,The build quality is great. Highly recommend.,4,positive
REV10945,Backpack,Works perfectly. The build quality is great. Not disappointed at all.,5,positive
REV12010,Coffee Maker,The delivery is great. Love it.,5,positive
REV11486,Blender Pro,The delivery is bad. Poor quality.,2,negative
REV10003,Phone Case,Amazing quality. The size is great.,4,positive
REV11037,Blender Pro,The price is great. Highly recommend.,4,positive
REV10266,Coffee Maker,Decent for the price. Great but very disappointed.,3,neutral
REV11490,Blender Pro,The price is great. Works perfectly.,5,positive
REV10749,Office Chair,Amazing quality. The packaging is great.,5,positive
REV10491,Laptop X1,Customer service is bad. Worst purchase.,1,neutral
REV11893,Blender Pro,Very reliable. The design is great.,4,positive
REV11742,Blender Pro,Works perfectly but broke after a week. Mediocre.,3,neutral
REV12078,Smart Watch,Arrived damaged. The size is bad. Not worth it.,2,negative
REV10445,Wireless Earbuds,Exactly as described. Customer service is great.,5,positive
REV12293,Desk Lamp,Fantastic. The battery life is great.,5,positive
REV11246,Coffee Maker,Customer service is great. Worth every penny.,5,positive
REV11482,Phone Case,The battery life is bad. Worst purchase. Not worth it.,1,negative
REV10617,Desk Lamp,Neither good nor bad. Exceeded expectations but worst purchase.,3,neutral
REV11224,Smart Watch,Decent for the price. Excellent but terrible.,3,neutral
REV12522,Desk Lamp,Arrived damaged. The delivery is bad.,1,negative
REV12363,Running Shoes,The delivery is great. Exactly as described.,4,positive
REV11655,Backpack,Exceeded expectations but arrived damaged. Nothing special.,3,neutral
REV11029,Desk Lamp,Customer service is fine. Average.,3,neutral
REV10944,Wireless Earbuds,Not worth it. The battery life is bad. Would not recommend.,2,negative
REV12586,Coffee Maker,The delivery is great. Great.,5,positive
REV10517,Laptop X1,The design is great. Love it.,4,positive
REV10479,Backpack,Great. Customer service is great.,5,positive
REV10799,Laptop X1,The price is great. Works perfectly.,5,positive
REV12082,Wireless Earbuds,Super happy. The build quality is great.,5,positive
REV11268,Office Chair,Worst purchase. Not worth it. The build quality is bad.,2,negative
REV10008,Desk Lamp,Okay. The price is fine.,3,neutral
REV10231,Wireless Earbuds,Fast and smooth. The delivery is great.,5,positive
REV10440,Coffee Maker,Fantastic but waste of money. Neither good nor bad.,3,neutral
REV10525,Smart Watch,Exactly as described but stopped working. Average.,3,neutral
REV10624,Phone Case,Customer service is bad. Not worth it. Terrible.,1,negative
REV11634,Phone Case,Highly recommend. The delivery is great.,4,positive
REV11372,Phone Case,Love it. The material is great.,5,positive
REV11722,Phone Case,Okay. Super happy but regret buying.,3,neutral
REV10094,Wireless Earbuds,The price is bad. Far too slow.,1,negative
REV12355,Desk Lamp,Super happy. Not disappointed at all. Customer service is great.,5,positive
REV10415,Laptop X1,Fantastic. The material is great.,4,neutral
REV10209,Wireless Earbuds,Waste of money. The design is bad.,1,negative
REV11199,Smart Watch,Broke after a week. The size is bad.,2,negative
REV11504,Desk Lamp,Great but very disappointed. Neither good nor bad.,3,neutral
REV10281,Desk Lamp,Love it but stopped working. As expected.,3,neutral
REV11942,Desk Lamp,Nothing special. Amazing quality but worst purchase.,3,neutral
REV11130,Blender Pro,Exceeded expectations. The material is great.,5,positive
REV11157,Wireless Earbuds,As expected. Great but regret buying.,3,neutral
REV12442,Laptop X1,Very disappointed. The material is bad.,2,negative
REV10520,Desk Lamp,Not worth it. Customer service is bad. Cheaply made.,1,negative
REV11351,Laptop X1,Not worth it. Stopped working. Customer service is bad.,1,negative
REV12375,Wireless Earbuds,Cheaply made. The build quality is bad.,1,negative
REV11036,Laptop X1,Amazing quality. Customer service is great.,5,positive
REV10668,Smart Watch,Not disappointed at all. Love it. The material is great.,5,positive
REV10017,Desk Lamp,Worst purchase. The material is bad.,1,negative
REV12286,Blender Pro,Works perfectly. Not disappointed at all. The design is great.,4,positive
REV12438,Smart Watch,Exceeded expectations. The size is great.,4,positive
REV10753,Desk Lamp,The material is great. Exactly as described.,4,positive
REV11262,Office Chair,Arrived damaged. The build quality is bad.,1,negative
REV12261,Smart Watch,Very reliable but far too slow. Average.,3,neutral
REV10957,Backpack,Average. The design is fine.,3,neutral
REV11637,Running Shoes,Not worth it. The price is bad. Very disappointed.,1,negative
REV11445,Desk Lamp,Customer service is bad. Arrived damaged.,2,negative
REV12116,Laptop X1,Love it. The material is great.,4,positive
REV12133,Blender Pro,Not disappointed at all. Super happy. The design is great.,5,positive
REV10912,Desk Lamp,Exactly as described. The size is great. Not disappointed at all.,4,positive
REV11963,Office Chair,Excellent. The packaging is great.,5,positive
REV10417,Laptop X1,Okay. Love it but regret buying.,3,neutral
REV10412,Laptop X1,Not disappointed at all. Amazing quality. The build quality is great.,4,positive
REV10196,Desk Lamp,Excellent. The price is great. Not disappointed at all.,5,positive
REV12482,Desk Lamp,Great. The size is great.,4,positive
REV11752,Laptop X1,Love it. The delivery is great.,5,positive
REV10284,Wireless Earbuds,Not disappointed at all. Great. The design is great.,4,positive
REV11135,Backpack,The packaging is fine. Neither good nor bad.,3,neutral
REV11568,Coffee Maker,Far too slow. Not worth it. The battery life is bad.,2,negative
REV11169,Phone Case,Customer service is great. Super happy. Not disappointed at all.,4,positive
REV11803,Wireless Earbuds,Worth every penny but waste of money. Mediocre.,3,neutral
REV10359,Wireless Earbuds,Very disappointed. The packaging is bad.,1,negative
REV10574,Laptop X1,Not disappointed at all. The battery life is great. Works perfectly.,4,positive
REV12031,Backpack,The packaging is bad. Terrible.,2,negative
REV10693,Running Shoes,Okay. The design is fine.,3,neutral
REV10112,Blender Pro,Great. The design is great.,4,positive
REV10414,Blender Pro,Excellent. The material is great.,5,positive
REV11214,Office Chair,The material is bad. Broke after a week.,2,negative
REV10338,Desk Lamp,Worth every penny. The material is great.,4,positive
REV11076,Office Chair,The delivery is great. Excellent.,5,positive
REV11089,Wireless Earbuds,Not worth it. The battery life is bad. Poor quality.,1,negative
REV12571,Desk Lamp,Far too slow. The price is bad. Not worth it.,2,negative
REV11826,Backpack,The design is bad. Poor quality.,1,negative
REV10927,Wireless Earbuds,The material is bad. Cheaply made.,2,negative
REV11926,Phone Case,The design is fine. Okay.,3,neutral
REV11895,Blender Pro,The packaging is bad. Waste of money.,2,negative
REV11378,Blender Pro,The battery life is fine. Neither good nor bad.,3,neutral
REV12106,Desk Lamp,The design is great. Not disappointed at all. Super happy.,5,positive
REV10159,Smart Watch,The delivery is bad. Cheaply made.,1,negative
REV12234,Phone Case,Broke after a week. The packaging is bad.,1,negative
REV10244,Smart Watch,Regret buying. Not worth it. Customer service is bad.,2,negative
REV11099,Smart Watch,The material is great. Exactly as described.,5,positive
REV12205,Smart Watch,Mediocre. Highly recommend but stopped working.,3,neutral
REV12174,Desk Lamp,Mediocre. Customer service is fine.,3,neutral
REV11768,Blender Pro,Mediocre. Super happy but waste of money.,3,neutral
REV11083,Laptop X1,Exceeded expectations. Not disappointed at all. The build quality is great.,5,positive
REV12508,Coffee Maker,Neither good nor bad. Fast and smooth but cheaply made.,3,neutral
REV12230,Office Chair,Average. The build quality is fine.,3,neutral
REV10845,Desk Lamp,Does the job. Very reliable but cheaply made.,3,neutral
REV12591,Desk Lamp,The size is great. Excellent.,4,positive
REV11544,Office Chair,The build quality is bad. Regret buying.,1,negative
REV11794,Backpack,Exceeded expectations. The size is great.,4,positive
REV11252,Laptop X1,Far too slow. The packaging is bad.,1,negative
REV11773,Laptop X1,Exactly as described. The design is great.,5,positive
REV10273,Laptop X1,Not disappointed at all. Amazing quality. The material is great.,4,positive
REV10182,Office Chair,Great. The packaging is great.,5,positive
REV12379,Phone Case,The price is great. Fast and smooth.,5,positive
REV11075,Desk Lamp,The price is great. Excellent.,5,negative
REV11817,Desk Lamp,Fast and smooth. The packaging is great.,5,positive
REV10462,Coffee Maker,Worth every penny but stopped working. Decent for the price.,3,neutral
REV12137,Backpack,As expected. The size is fine.,3,neutral
REV10050,Blender Pro,Amazing quality. The delivery is great.,4,positive
REV10853,Desk Lamp,The material is great. Not disappointed at all. Super happy.,4,positive
REV10534,Running Shoes,The design is great. Super happy.,4,positive
REV11854,Wireless Earbuds,Customer service is bad. Not worth it. Broke after a week.,1,negative
REV10234,Blender Pro,Neither good nor bad. The material is fine.,3,neutral
REV11513,Coffee Maker,Cheaply made. The packaging is bad.,1,negative
REV10680,Office Chair,Excellent. The packaging is great.,5,positive
REV12404,Smart Watch,Customer service is great. Exactly as described.,4,positive
REV10581,Laptop X1,Worst purchase. Customer service is bad.,2,negative
REV10698,Phone Case,Not disappointed at all. Worth every penny. The packaging is great.,5,positive
REV11761,Smart Watch,The packaging is great. Exactly as described.,4,positive
REV10438,Smart Watch,The build quality is great. Fast and smooth.,5,positive
REV10527,Office Chair,Super happy but cheaply made. Neither good nor bad.,3,neutral
REV10628,Smart Watch,The material is bad. Stopped working. Not worth it.,1,negative
REV11900,Laptop X1,Not worth it. The design is bad. Cheaply made.,1,negative
REV10717,Phone Case,Very reliable. The material is great.,5,positive
REV11887,Smart Watch,Works perfectly. The packaging is great.,4,positive
REV11463,Phone Case,Average. Amazing quality but far too slow.,3,neutral
REV12180,Blender Pro,The size is fine. Fine i guess.,3,neutral
REV10738,Wireless Earbuds,Not disappointed at all. The material is great. Very reliable.,5,positive
REV12077,Smart Watch,The material is great. Worth every penny.,5,positive
REV11964,Phone Case,The size is fine. Nothing special.,3,neutral
REV10238,Running Shoes,Arrived damaged. The battery life is bad.,2,negative
REV12595,Backpack,Customer service is fine. Decent for the price.,3,neutral
REV11359,Backpack,The design is great. Not disappointed at all. Excellent.,4,positive
REV11690,Running Shoes,The price is bad. Worst purchase.,2,negative
REV12371,Running Shoes,Amazing quality but cheaply made. Neither good nor bad.,3,neutral
REV11878,Laptop X1,The size is great. Amazing quality.,4,positive
REV10769,Phone Case,The battery life is bad. Arrived damaged. Not worth it.,2,negative
REV12561,Backpack,Super happy but broke after a week. Does the job.,3,neutral
REV12495,Coffee Maker,Exceeded expectations. The price is great.,4,positive
REV11020,Phone Case,Exceeded expectations. The build quality is great.,5,positive
REV10379,Smart Watch,Not disappointed at all. Worth every penny. Customer service is great.,5,positive
REV11582,Desk Lamp,Customer service is great. Not disappointed at all. Super happy.,4,positive
REV11975,Laptop X1,Terrible. The price is bad.,1,negative
